,ec_number,enzyme_name,product_cpd,dblinks,product_formula,product_mass,product_name,pubchem_id
296,1.14.13.81,"['magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase', 'Mg-protoporphyrin IX monomethyl ester (oxidative) cyclase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
297,1.14.13.105,"['monocyclic monoterpene ketone monooxygenase', '1-hydroxy-2-oxolimonene 1,2-monooxygenase', 'dihydrocarvone 1,2-monooxygenase', 'MMKMO']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
298,1.14.13.106,"['epi-isozizaene 5-monooxygenase', 'CYP170A1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
299,1.14.13.107,"['limonene 1,2-monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
300,1.14.13.122,"['chlorophyllide-a oxygenase', 'chlorophyllide a oxygenase', 'chlorophyll-b synthase', 'CAO']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
301,1.14.13.127,"['3-(3-hydroxyphenyl)propanoate hydroxylase', 'mhpA (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
302,1.14.13.178,"['methylxanthine N1-demethylase', 'ndmA (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
303,1.14.13.179,"['methylxanthine N3-demethylase', 'ndmB (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
304,1.14.13.181,"['13-deoxydaunorubicin hydroxylase', 'DoxA']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
305,1.14.13.187,['L-evernosamine nitrososynthase'],C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
306,1.14.13.222,"['aurachin C monooxygenase/isomerase', 'auaG (gene name)', 'aurachin C monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
307,1.14.13.224,"['violacein synthase', 'proviolaceinate monooxygenase', 'vioC (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
308,1.14.14.14,"['aromatase', 'CYP19A1 (gene name)', 'estrogen synthetase (incorrect)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
309,1.14.14.21,"['dibenzothiophene monooxygenase', 'dszC (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
310,1.14.14.29,"['25/26-hydroxycholesterol 7alpha-hydroxylase', '25-hydroxycholesterol 7alpha-monooxygenase', 'CYP7B1', 'CYP7B1 oxysterol 7alpha-hydroxylase', '27-hydroxycholesterol 7-monooxygenase', '27-hydroxycholesterol 7alpha-hydroxylase', 'cholest-5-ene-3beta,25-diol,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)', '25-hydroxycholesterol 7alpha-hydroxylase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
311,1.14.14.30,"['isobutylamine N-monooxygenase', 'vlmH (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
312,1.14.14.32,"['17alpha-hydroxyprogesterone deacetylase', 'C-17/C-20 lyase', '17alpha-hydroxyprogesterone acetaldehyde-lyase', 'CYP17', 'CYP17A1 (gene name)', '17alpha-hydroxyprogesterone 17,20-lyase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
313,1.14.14.33,['ethylenediaminetetraacetate monooxygenase'],C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
314,1.14.14.36,"['tyrosine N-monooxygenase', 'tyrosine N-hydroxylase', 'CYP79A1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
315,1.14.14.37,"['4-hydroxyphenylacetaldehyde oxime monooxygenase', '4-hydroxybenzeneacetaldehyde oxime monooxygenase', 'cytochrome P450II-dependent monooxygenase', 'NADPH-cytochrome P450 reductase (CYP71E1)', 'CYP71E1', '4-hydroxyphenylacetaldehyde oxime,NADPH:oxygen oxidoreductase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
316,1.14.14.38,"['valine N-monooxygenase', 'CYP79D1', 'CYP79D2']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
317,1.14.14.39,"['isoleucine N-monooxygenase', 'CYP79D3 (gene name)', 'CYP79D4 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
318,1.14.14.40,"['phenylalanine N-monooxygenase', 'phenylalanine N-hydroxylase', 'CYP79A2 (gene name)', 'CYP79D16 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
319,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
320,1.14.14.42,"['homomethionine N-monooxygenase', 'CYP79F1 (gene name)', 'CYP79F2 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
321,1.14.14.43,"['(methylsulfanyl)alkanaldoxime N-monooxygenase', 'CYP83A1 (gene name)', '(methylthio)alkanaldoxime N-monooxygenase', '(E)-omega-(methylthio)alkananaldoxime,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (N-hydroxylating)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
322,1.14.14.44,"['phenylacetaldehyde oxime monooxygenase', 'CYP71AN24 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
323,1.14.14.45,"['aromatic aldoxime N-monooxygenase', 'CYP83B1 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
324,1.14.14.46,"['pimeloyl-[acyl-carrier protein] synthase', 'bioI (gene name)', 'P450BioI', 'CYP107H1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
325,1.14.14.47,"['nitric-oxide synthase (flavodoxin)', 'nitric oxide synthetase (ambiguous)', 'NO synthase (ambiguous)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
326,1.14.14.49,"['12-hydroxyjasmonoyl-L-amino acid 12-hydroxylase', 'CYP94C1 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
327,1.14.14.50,"['tabersonine 3-oxygenase', 'T3O', 'CYP71D1V2']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
328,1.14.14.57,"['taurochenodeoxycholate 6alpha-hydroxylase', 'CYP3A4', 'CYP4A21', 'taurochenodeoxycholate 6alpha-monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
329,1.14.14.69,"['ent-cassadiene hydroxylase', 'CYP71Z7']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
330,1.14.14.71,"['cucurbitadienol 11-hydroxylase', 'CYP87D18']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
331,1.14.14.73,"['albendazole monooxygenase (sulfoxide-forming)', 'albendazole sulfoxidase (ambiguous)', 'albendazole hydroxylase (ambiguous)', 'CYP3A4 (gene name)', 'CYP2J2 (gene name)', 'CYP1A2 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
332,1.14.14.76,"['ent-isokaurene C2/C3-hydroxylase', 'CYP71Z6', 'ent-isokaurene C2-hydroxylase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
333,1.14.14.81,"[""flavanoid 3',5'-hydroxylase"", ""flavonoid 3',5'-hydroxylase""]",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
334,1.14.14.84,"['linalool 8-monooxygenase', 'P-450lin', 'CYP111']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
335,1.14.14.86,"['ent-kaurene monooxygenase', 'ent-kaurene oxidase (misleading)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
336,1.14.14.87,"['2-hydroxyisoflavanone synthase', 'CYP93C', 'IFS', 'isoflavonoid synthase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
337,1.14.14.95,"['germacrene A hydroxylase', 'GAO (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
338,1.14.14.107,"['ent-kaurenoic acid monooxygenase', 'KAO1 (gene name)', 'CYP88A3 (gene name)', 'ent-kaurenoic acid oxidase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
339,1.14.14.111,"['9beta-pimara-7,15-diene oxidase', 'CYP99A3', '9beta-pimara-7,15-diene monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
340,1.14.14.114,"['amorpha-4,11-diene 12-monooxygenase', 'CYP71AV1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
341,1.14.14.115,"['11-oxo-beta-amyrin 30-oxidase', 'CYP72A', 'CYP72A154', '11-oxo-beta-amyrin 30-monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
342,1.14.14.116,"['averantin hydroxylase', 'AVN hydroxylase', 'avnA (gene name)', 'CYP60A1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
343,1.14.14.117,"['aflatoxin B synthase', 'ordA (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
344,1.14.14.124,"['dihydromonacolin L hydroxylase', 'LovA (ambiguous)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
345,1.14.14.126,"['beta-amyrin 28-monooxygenase', 'CYP716A52v2', 'CYP716A12', 'CYP16A75', 'beta-amyrin 28-oxidase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
346,1.14.14.129,"['long-chain acyl-CoA omega-monooxygenase', 'long-chain acyl-CoA omega-hydroxylase', 'CYP86A22 (gene name)', 'CYP52M1 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
347,1.14.14.134,"['beta-amyrin 24-hydroxylase', 'sophoradiol 24-hydroxylase', 'CYP93E1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
348,1.14.14.135,"['glyceollin synthase', 'dimethylallyl-3,6a,9-trihydroxypterocarpan cyclase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
349,1.14.14.145,"['abieta-7,13-dien-18-ol hydroxylase', 'CYP720B1', 'PtAO', 'abietadienol hydroxylase (ambiguous)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
350,1.14.14.147,"['3-epi-6-deoxocathasterone 23-monooxygenase', 'cytochrome P450 90C1', 'CYP90D1', 'CYP90C1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
351,1.14.14.150,"['costunolide synthase', 'CYP71BL2']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
352,1.14.14.151,"['premnaspirodiene oxygenase', 'HPO', 'Hyoscymus muticus premnaspirodiene oxygenase', 'CYP71D55']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
353,1.14.14.152,"['beta-amyrin 11-oxidase', 'CYP88D6']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
354,1.14.14.154,"['sterol 14alpha-demethylase', 'obtusufoliol 14-demethylase', 'lanosterol 14-demethylase', 'lanosterol 14alpha-demethylase', 'sterol 14-demethylase', 'CYP51 (gene name)', 'ERG11 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
355,1.14.14.156,"['tryptophan N-monooxygenase', 'tryptophan N-hydroxylase', 'CYP79B1', 'CYP79B2', 'CYP79B3']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
356,1.14.14.158,"['carotenoid epsilon hydroxylase', 'CYP97C1', 'LUT1', 'CYP97C', 'carotene epsilon-monooxygenase']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
357,1.14.14.159,"['dolabradiene monooxygenase', 'CYP71Z16 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
358,1.14.14.160,"['zealexin A1 synthase', 'CYP71Z18 (gene name)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
359,1.14.14.161,"['nepetalactol monooxygenase', 'CYP76A26 (gene name)', 'iridoid oxidase (misleading)']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
360,1.14.14.169,"['eupatolide synthase', 'CYP71DD6', 'HaES']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
361,1.14.14.170,"['8-epi-inunolide synthase', 'CYP71BL1']",C00001,"[('CAS', ['7732-18-5']), ('PubChem', ['3303']), ('ChEBI', ['15377']), ('ChEMBL', ['CHEMBL1098659']), ('PDB-CCD', ['HOH', 'O']), ('3DMET', ['B01124']), ('NIKKAJI', ['J43.587B'])]",H2O,,"['H2O', 'Water']",3303
